user_id,location,age
11554,"houston, texas, usa",35.0
11690,"landau, rheinland-pfalz, germany",30.0
11724,"west lawn, pennsylvania, usa",42.0
11768,"jalandhar cantt, punjab, india",14.0
11832,"juneau, alaska, usa",
11944,"santo tirso, porto, portugal",21.0
11993,"lakewood, colorado, usa",37.0
12189,"ourense, galicia, spain",24.0
12264,"kuna, idaho, usa",39.0
12272,"ploiesti, prahova, romania",18.0
12331,"athens, n/a, greece",31.0
12512,"deventer, overijssel, netherlands",34.0
12835,"hamburg, hamburg, germany",38.0
13088,"piacenza, emilia romagna, italy",14.0
13093,"zaragoza, aragon, spain",29.0
13221,"iqaluit, nunavut, canada",45.0
13479,"rotterdam, zuid holland, netherlands",31.0
13600,"athens, athens, greece",
13664,"escondido, california, usa",
13722,"benton, arkansas, usa",41.0
14049,"burnaby, british columbia, canada",
14079,"valencia, valencia, spain",41.0
14212,"americus, georgia, usa",46.0
14336,"manchester, new hampshire, usa",28.0
14387,"coalville, leicestershire, england, united kingdom",35.0
14461,"aachen, nordrhein-westfalen, germany",31.0
15049,"benbrook, texas, usa",28.0
15418,"vitoria, álava, spain",23.0
15459,"grantsburg, wisconsin, usa",
15523,"seri kembangan, selangor, malaysia",22.0
15957,"sydney, new south wales, australia",27.0
16086,"isle of wight, england, united kingdom",39.0
16130,"hercules, california, usa",34.0
16151,"hobart, tasmania, australia",39.0
16155,"kuala lumpur, , malaysia",47.0
16263,"ashland, wisconsin, usa",
16319,"keith, south australia, australia",43.0
16504,"kuching, sarawak, malaysia",28.0
16634,"little rock, arkansas, usa",42.0
16943,"sydney, new south wales, australia",
16999,"alexandria, virginia, usa",48.0
17282,"irwin, pennsylvania, usa",38.0
17507,"dublin, dublin, ireland",37.0
17842,"washington, dc, usa",21.0
17890,"wisconsin rapids, wisconsin, usa",17.0
17950,"puchong, selangor, malaysia",32.0
18097,"kiel, schleswig-holstein, germany",27.0
18199,"highlands ranch, colorado, usa",56.0
18323,"augusta, maine, usa",41.0
18527,"shiraz, fars, iran",45.0
19085,"menomonie, wisconsin, usa",60.0
19974,"bradford, england, united kingdom",30.0
20060,"baltimore, maryland, usa",48.0
20147,"cincinnati, ohio, usa",
20201,"grove city, ohio, usa",31.0
20401,"graz, steiermark, austria",25.0
20911,"katy, texas, usa",50.0
20983,"villas, new jersey, usa",45.0
21031,"alexandria, virginia, usa",36.0
21252,"duluth, minnesota, usa",28.0
21268,"blacksburg, south carolina, usa",56.0
21364,"san diego, california, usa",32.0
21368,"currie, midlothian, united kingdom",30.0
21404,"west vancouver, british columbia, canada",
21484,"madison, wisconsin, usa",21.0
21576,"memphis, tennessee, usa",31.0
21659,"san jose, california, usa",31.0
21660,"chattanooga, tennessee, usa",52.0
21860,"bellingham, washington, usa",
22012,"canberra, australian capital territory, australia",
22082,"rio de janeiro, rio de janeiro, brazil",26.0
22121,"edinburgh, scotland, united kingdom",33.0
22338,"florissant, missouri, usa",33.0
22343,"lisbon, lisbon, portugal",21.0
22362,"fresno, california, usa",31.0
22648,"selestat, alsace, france",35.0
22710,"bochum, nordrhein-westfalen, germany",33.0
22981,"rennes, bretagne, france",23.0
23021,"san diego, california, usa",17.0
23296,"rye, victoria, australia",71.0
23366,"sidney, nebraska, usa",54.0
23571,"burbank, california, usa",41.0
23680,"carmichael, ,",
23902,"london, england, united kingdom",
24188,"college park, maryland, usa",
24194,"palos hills, illinois, usa",20.0
24261,"manchester, connecticut, usa",55.0
24664,"nelas, beira litoral, portugal",
24921,"higley, arizona, usa",29.0
25395,"moyock, north carolina, usa",65.0
25419,"adelaide, south australia, australia",16.0
25533,"derby, derbyshire, united kingdom",38.0
25583,"worcester, massachusetts, usa",
25636,"lincolnshire, england, united kingdom",48.0
25695,"albq, new mexico, usa",32.0
25768,"toodyay, western australia, australia",34.0
25890,"ridgewood, nj, usa",
25893,"merseburg, sachsen-anhalt, germany",23.0
25895,"smyrna, georgia, usa",
26371,"vancouver, british columbia, canada",65.0
26443,"malakoff, hauts-de-seine, france",27.0
26509,"baltimore, maryland, usa",
26525,"mountain view, california, usa",56.0
26583,"dollard des ormeaux, quebec, canada",
26706,"st. louis, missouri, usa",28.0
26806,"kempsey, new south wales, australia",15.0
26813,"città di castello, umbria, italy",28.0
26979,"winnipeg, manitoba, canada",
27140,"baltimore, maryland, usa",49.0
27462,"lima, ohio, usa",
27568,"market drayton, england, united kingdom",60.0
27650,"canberra, australian capital territory, australia",27.0
27740,"san diego, , usa",57.0
27812,"long beach, california, usa",33.0
27813,"boerne, texas, usa",34.0
28091,"fort collins, colorado, usa",
28204,"south ohio, nova scotia, canada",61.0
28262,"mckinleyville, california, usa",39.0
28360,"oakwood, georgia, usa",15.0
28492,"slough, england, united kingdom",31.0
28591,"michie, tennessee, usa",33.0
28632,"vancouver, washington, usa",37.0
28648,"kalona, iowa, usa",17.0
28663,"sant cugat del vallès, barcelona, spain",
28735,"hannover, niedersachsen, germany",58.0
28764,"christchurch, canterbury, new zealand",22.0
28800,"03770 el verger, (alacant), spain",69.0
28804,"cardinal, ontario, canada",50.0
28938,"asheville, north carolina, usa",38.0
29259,"mt. airy, , usa",39.0
29694,"melbourne, victoria, australia",40.0
29702,"chicago, ,",52.0
29855,"morris, connecticut, usa",53.0
30144,"apo, armed forces europe, usa",
30261,"manchester, missouri, usa",27.0
30273,"naples, florida, usa",25.0
30341,"union, maine, usa",
30445,"kuala lumpur, ,",23.0
30509,"norwich, norfolk, united kingdom",51.0
30527,"charlotte, north carolina, usa",41.0
30712,"edinburgh, scotland, united kingdom",
30727,"grossenhain, sachsen, germany",26.0
30806,"halifax, nova scotia, canada",24.0
30898,"richmond, virginia, usa",43.0
30972,"columbiana, alabama, usa",47.0
31466,"kingsville, ontario, canada",26.0
31619,"kitchener, ontario, canada",
31652,"annandale, virginia, usa",
31826,"jasper, missouri, usa",54.0
32329,"pipe creek, texas, usa",30.0
32440,"dunedin, otago, new zealand",
32467,"carlisle, pennsylvania, usa",17.0
32483,"barcelona, catalonia, spain",18.0
32627,"casper, wyoming, usa",49.0
32721,"toulouse, haute-garonne, france",36.0
32773,"olathe, kansas, usa",28.0
32817,"townsville, queensland, australia",
32963,"coal city, illinois, usa",56.0
33336,"purmerend, noord holland, netherlands",
33487,"adelaide, south australia, australia",26.0
33535,"port hedland, western australia, australia",36.0
33580,"rockwell, north carolina, usa",27.0
33816,"richmond hill, ontario, canada",33.0
33875,"vancouver, british columbia, canada",28.0
33888,"oldham, england, united kingdom",48.0
33890,"chandler, arizona, usa",18.0
33943,"lyon, rhône-alpes, france",25.0
34148,"winmalee, new south wales, australia",41.0
34215,"brisbane, queensland, australia",28.0
34244,"ilford, england, united kingdom",47.0
34300,"burlington, ontario, canada",35.0
34823,"velpke, niedersachsen, germany",21.0
34936,"ewa beach, hawaii, usa",36.0
34994,"brussels, n/a, belgium",54.0
35055,"calgary, alberta, canada",23.0
35321,"covina, california, usa",34.0
35513,"seeboden, austria, austria",42.0
35910,"bakersfield, california, usa",16.0
36003,"shah alam, selangor, malaysia",26.0
36041,"folsom, california, usa",46.0
36417,"grand falls/windsor, newfoundland, canada",53.0
36656,"manila, \n/a`, philippines""",28.0
36701,"belleville, ontario, canada",65.0
36811,"rockwell, north carolina, usa",51.0
37074,"westbrook, maine, usa",53.0
37293,"whitehorse, yukon territory, canada",41.0
37310,"americus, georgia, usa",33.0
37538,"kuala lumpur, n/a, malaysia",
37546,"málaga, málaga, spain",24.0
37550,"eugene, oregon, usa",19.0
37567,"medway, kent, united kingdom",36.0
37615,"fountain inn, south carolina, usa",24.0
37691,"helsinki, uusimaa, finland",26.0
37712,"cincinnati, ohio, usa",23.0
37950,"calgary, alberta, canada",
37974,"rochester, new york, usa",
37989,"union city, california, usa",57.0
38023,"hayward, california, usa",30.0
38219,"avila, castilla y leon, spain",49.0
38229,"newport beach, california, usa",23.0
38281,"barcelona, catalunya, spain",33.0
38418,"porto alegre, n/a, brazil",25.0
38464,"tharston, norwich, england, united kingdom",33.0
38556,"edmonton, alberta, canada",
38762,"austin, texas, usa",29.0
38802,"helsinki, uusimaa, finland",23.0
39281,"morris plains, new jersey, usa",45.0
39396,"bonn, nordrhein-westfalen, germany",20.0
39602,"melbourne, victoria, australia",50.0
39773,"miami, florida, usa",49.0
40012,"new plymouth, taranaki, new zealand",44.0
40110,"lincoln, nebraska, usa",
40299,"holland, ohio, usa",
40559,"san diego, california, usa",
40841,"st. charles, missouri, usa",38.0
40919,"colorado springs, colorado, usa",60.0
40943,"oklahoma city, oklahoma, usa",40.0
40958,"lachine, quebec, canada",26.0
41057,"nanaimo, british columbia, canada",51.0
41135,"bochum, nordrhein-westfalen, germany",37.0
41183,"london, england, united kingdom",31.0
41278,"fayetteville, north carolina, usa",52.0
41425,"christchurch, canterbury, new zealand",31.0
41586,"nicolaus, california, usa",73.0
41596,"mexico city, distrito federal, mexico",40.0
41667,"cotati, california, usa",
41701,"bordeaux, aquitaine, france",25.0
41757,"calgary, alberta, canada",58.0
41841,"sherwood park, alberta, canada",
42032,"northcote, victoria, australia",43.0
42123,"salem, wisconsin, usa",35.0
42128,"winchester, illinois, usa",41.0
42419,"west seneca, new york, usa",33.0
42434,"santa ana, california, usa",48.0
42651,"lake mary, florida, usa",
42679,"carrum downs, victoria, australia",50.0
42724,"euclid, ohio, usa",37.0
42914,"clarksville, indiana, usa",26.0
42962,"edmonton, alberta, canada",
43246,"toronto, ontario, canada",36.0
43418,"maple ridge, british columbia, canada",
43687,"sacramento, california, usa",27.0
43806,"delano, minnesota, usa",31.0
43842,"tucson, ,",
43909,"singapore, n/a, singapore",27.0
43962,"renmark, south australia, australia",23.0
44296,"sydney, new south wales, australia",26.0
44297,"christchurch, canterbury, new zealand",22.0
44634,"ryde, england, united kingdom",37.0
44728,"florence, alabama, usa",31.0
44768,"boothwyn, pennsylvania, usa",33.0
44845,"dallas, texas, usa",29.0
44925,"farnborough, england, united kingdom",33.0
45002,"lieto, varsinais-suomi, finland",20.0
45666,"georgetown, ontario, canada",31.0
46006,"mitcham, victoria, australia",51.0
46050,"duncan, british columbia, canada",39.0
46184,"binghamton, ,",
46269,"recife, pernambuco, brazil",26.0
47037,"duisburg, nordrhein-westfalen, germany",36.0
47128,"elmhurst, illinois, usa",33.0
47448,"sevilla, sevilla, spain",26.0
47613,"birmingham, west midlands, united kingdom",18.0
47635,"kuala lumpur, kuala lumpur, malaysia",
48025,"concordia, missouri, usa",43.0
48046,"central sq., new york, usa",
48445,"westbury, new york, usa",35.0
48494,"lemon grove, california, usa",51.0
48539,"birmingham, alabama, usa",23.0
48595,"dover, new hampshire, usa",23.0
48630,"n/a, new jersey, usa",34.0
49109,"west jordan, utah, usa",38.0
49204,"north lauderdale, florida, usa",14.0
49335,"upper lake, california, usa",
49460,"., kansas, usa",37.0
49582,"le mans, pays de la loire, france",29.0
49634,"cape town, western cape, south africa",53.0
49954,"islandia, new york, usa",
50092,"san jose, california, usa",48.0
50165,"bellevue, washington, usa",41.0
50201,"egremont, cumbria, united kingdom",33.0
50409,"wollongong, new south wales, australia",21.0
50521,"saluda, south carolina, usa",42.0
50605,"seattle, washington, usa",
50628,"sobreda, almada, portugal",30.0
50858,"nacogdoches, , usa",19.0
51375,"queen valley, arizona, usa",63.0
51803,"brantford, ontario, canada",34.0
51856,"wichita,, kansas, usa",59.0
51944,"kennewick, washington, usa",51.0
52002,"bloomington, indiana, usa",
52060,"ottawa, ontario, canada",38.0
52425,"taos, new mexico, usa",
52531,"guildford, england, united kingdom",35.0
52635,"portland, oregon, usa",23.0
52807,"three hills, alberta, canada",38.0
52847,"irvine, california, usa",34.0
52917,"bellevue, washington, usa",42.0
53042,"wethersfield, connecticut, usa",59.0
53140,"caldwell, idaho, usa",
53174,"orlando, florida, usa",29.0
53189,"shelby, alabama, usa",
53281,"mississauga, ontario, canada",
53418,"puyallup, washington, usa",28.0
53614,"barreiro, barreiro, portugal",30.0
53628,"brest, bretagne, france",22.0
53688,"paris, france, ile de france, france",28.0
54118,"bird cove, newfoundland, canada",47.0
54148,"st marys, new south wales, australia",75.0
54206,"philadelphia, pennsylvania, usa",24.0
54453,"boise, idaho, usa",
54564,"cottge grove, minnesota, usa",34.0
54648,"santa claus, indiana, usa",
54850,"sydney, new south wales, australia",44.0
54911,"gridley, california, usa",17.0
55178,"moore, oklahoma, usa",25.0
55187,"torrance, california, usa",48.0
55734,"calgary, alberta, canada",37.0
55892,"plantersville, texas, usa",45.0
55894,"shropshire, england, united kingdom",20.0
55927,"roscoe, minnesota, usa",17.0
56103,"marani, queensland, australia",13.0
56271,"leeds, england, united kingdom",22.0
56272,"pickering, ontario, canada",19.0
56276,"el masnou, catalunya, spain",19.0
56360,"wien, wien, austria",35.0
56391,"tijeras, nm, usa",40.0
56399,"n/a, surrey, united kingdom",63.0
56856,"escondido, california, usa",23.0
56959,"monroe twp., new jersey, usa",52.0
57006,"lawton, oklahoma, usa",30.0
57039,"zurich, zurich, switzerland",
57148,"stirling, scotland, united kingdom",24.0
57412,"porto, porto, portugal",25.0
57449,"rudersberg, baden-württemberg, germany",29.0
57515,"8125-915 vilamoura, algarve, portugal",44.0
57868,"freiburg, baden-wuerttemberg, germany",26.0
57954,"fargo, north dakota, usa",38.0
58077,"phoenix, arizona, usa",19.0
58255,"palmdale, california, usa",14.0
58297,"dunedin, otago, new zealand",13.0
58456,"nottingham, england, united kingdom",33.0
58756,"satellite beach, florida, usa",47.0
58855,"glen ellyn, illinois, usa",38.0
59150,"victoria, british columbia, canada",37.0
59269,"indianapolis, indiana, usa",
59559,"milton, florida, usa",25.0
59616,"port melbourne, victoria, australia",
59756,"belgrade, n/a, yugoslavia",25.0
59912,"pasadena, california, usa",27.0
59994,"yarmouth, nova scotia, canada",21.0
60050,"brooklyn, new york, usa",40.0
60067,"silver spring, maryland, usa",44.0
60277,"boston, massachusetts, usa",
60319,"haddonfield, new jersey, usa",
60633,"austin, texas, usa",45.0
60797,"aberdare, wales, united kingdom",24.0
60809,"erstein, alsace, france",33.0
61028,"charleston, south carolina, usa",50.0
61668,"dayton, maine, usa",41.0
61750,"powder springs, georgia, usa",
61798,"rockville, maryland, usa",
61982,"singapore, n/a, singapore",20.0
62410,"ocean park, maine, usa",27.0
62464,"el cajon, california, usa",26.0
62670,"lisboa, lisboa, portugal",26.0
62862,"new milford, connecticut, usa",47.0
62891,"hi nella, new jersey, usa",27.0
62954,"jacksonville, florida, usa",
63074,"istanbul, n/a, turkey",44.0
63293,"leesburg, virginia, usa",37.0
63506,"saskatoon, saskatchewan, canada",
63665,"geneva, ge, switzerland",24.0
63714,"milton keynes, england, united kingdom",29.0
63765,"hertford, england, united kingdom",46.0
63812,"pontevedra, pontevedra, spain",23.0
63953,"sydney, new south wales, australia",26.0
63970,"springfield, missouri, usa",
64373,"chasseneuil-du-poitou, vienne, france",21.0
64436,"san ramon, california, usa",36.0
64448,"amsterdam, noord holland, netherlands",23.0
64629,"eugene, oregon, usa",57.0
64775,"vernon, new jersey, usa",45.0
64819,"litchfield, illinois, usa",49.0
64946,"normal, illinois, usa",34.0
65145,"browns mills, new jersey, usa",54.0
65258,"saginaw, michigan, usa",42.0
65323,"st neots, cambridgeshire, united kingdom",31.0
65370,"gatlinburg, tennessee, usa",35.0
65467,"hendersonville, tennessee, usa",45.0
65996,"oldenburg, niedersachsen, germany",39.0
66088,"kansas city, missouri, usa",46.0
66096,"kansas city, missouri, usa",53.0
66428,"dasmariñas, cavite, philippines",16.0
66443,"pierrefonds, quebec, canada",29.0
66485,"berlin, berlin, germany",
67089,"highland park, illinois, usa",63.0
67193,"tucson, arizona, usa",17.0
67244,"waterford, michigan, usa",19.0
67371,"raumati beach, kapiti coast, new zealand",
67415,"minneapolis, minnesota, usa",29.0
67515,"oakland, california, usa",45.0
67598,"siegburg, nordrhein-westfalen, germany",22.0
67628,"figueira da foz, coimbra, portugal",23.0
67636,"powell river, british columbia, canada",
67704,"kuala lumpur, n/a, malaysia",
67840,"houston, texas, usa",50.0
67994,"hobart, n/a, australia",57.0
68014,"london, england, united kingdom",18.0
68081,"pittsburgh area, pennsylvania, usa",
68426,"surrey, british columbia, canada",25.0
68555,"bad axe, michigan, usa",
69042,"drayton valley, alberta, canada",55.0
